name,group
YCR022C,0
YCR024C,0
YCR025C,0
YCR028C,0
YCR029C,0
YCR031C,0
YCR032W,0
YCR034W,0
YCR036W,0
YCR037C,0
YCR038C,0
YCR041W,0
YCR042C,0
YCR043C,0
YCR044C,0
YCR047C,0
YCR049C,0
YCR051W,0
YCR056W,0
YCR057C,0
YCR058C,0
YCR059C,0
YCR060W,0
YCR061W,0
YCR062W,0
YCR063W,0
YCR065W,0
YCR066W,0
YCR072C,0
YCR073C,0
YCR074C,0
YCR075C,0
YCR079W,0
YCR081W,0
YCR083W,0
YCR085W,0
YCR086W,0
YCR087W,0
YCR090C,0
YCR091W,0
YCR094W,0
YCR096C,0
YCR098C,0
YCR099C,0
YCR102C,0
YCR107W,0
YCRX07W,0
YCRX15W,0
YCRX16C,0
YDL002C,0
YDL003W,0
YDL004W,0
YDL006W,0
YDL008W,0
YDL009C,0
YDL010W,0
YDL011C,0
YDL012C,0
YDL013W,0
YDL018C,0
YDL021W,0
YDL022W,0
YDL023C,0
YDL025C,0
YDL027C,0
YDL030W,0
YDL031W,0
YDL034W,0
YDL035C,0
YDL038C,0
YDL039C,0
YDL042C,0
YDL043C,0
YDL045C,0
YDL047W,0
YDL048C,0
YDL051W,0
YDL055C,0
YDL057W,0
YDL058W,0
YDL059C,0
YDL061C,0
YDL062W,0
YDL063C,0
YDL069C,0
YDL070W,0
YDL071C,0
YDL075W,0
YDL076C,0
YDL077C,0
YDL079C,0
YDL081C,0
YDL082W,0
YDL083C,0
YDL086W,0
YDL092W,0
YDL093W,0
YDL096C,0
YDL098C,0
YDL099W,0
YDL102W,0
YDL103C,0
YDL105W,0
YDL109C,0
YDL110C,0
YDL113C,0
YDL116W,0
YDL118W,0
YDL119C,0
YDL124W,0
YDL127W,0
YDL129W,0
YDL130W,0
YDL136W,0
YDL140C,0
YDL141W,0
YDL142C,0
YDL143W,0
YDL146W,0
YDL150W,0
YDL151C,0
YDL152W,0
YDL153C,0
YDL154W,0
YDL156W,0
YDL157C,0
YDL158C,0
YDL160C,0
YDL164C,0
YDL166C,0
YDL167C,0
YDL168W,0
YDL169C,0
YDL174C,0
YDL175C,0
YDL179W,0
YDL181W,0
YDL182W,0
YDL186W,0
YDL187C,0
YDL189W,0
YDL191W,0
YDL192W,0
YDL197C,0
YDL198C,0
YDL199C,0
YDL202W,0
YDL204W,0
YDL205C,0
YDL206W,0
YDL208W,0
YDL210W,0
YDL211C,0
YDL215C,0
YDL216C,0
YDL219W,0
YDL221W,0
YDL222C,0
YDL227C,0
YDL228C,0
YDL229W,0
YDL230W,0
YDL231C,0
YDL232W,0
YDL233W,0
YDL234C,0
YDL239C,0
YDL240W,0
YDL242W,0
YDL243C,0
YDL244W,0
YDL245C,0
YDL246C,0
YDL247W,0
YDL248W,0
YDR004W,0
YDR006C,0
YDR009W,0
YDR011W,0
YDR012W,0
YDR013W,0
YDR014W,0
