name,group
YHR154W,475
YHR157W,88
YHR159W,496
YHR160C,269
YHR161C,48
YHR171W,368
YHR172W,462
YHR173C,362
YHR177W,579
YHR178W,223
YHR180W,311
YHR186C,565
YHR191C,504
YHR192W,580
YHR201C,177
YHR202W,239
YHR209W,79
YHR210C,581
YHR214C-B,486
YHR214W,506
YHR215W,61
YHR218W,111
YIL003W,565
YIL004C,541
YIL006W,582
YIL007C,245
YIL009W,583
YIL011W,584
YIL013C,94
YIL015C-A,288
YIL015W,206
YIL016W,565
YIL019W,585
YIL022W,229
YIL026C,307
YIL027C,565
YIL032C,495
YIL041W,586
YIL045W,185
YIL055C,587
YIL068C,588
YIL069C,97
YIL086C,589
YIL087C,590
YIL089W,591
YIL092W,117
YIL093C,592
YIL097W,252
YIL100W,533
YIL105C,554
YIL106W,126
YIL107C,522
YIL111W,583
YIL113W,591
YIL117C,241
YIL119C,593
YIL120W,261
YIL121W,170
YIL122W,544
YIL124W,311
YIL125W,594
YIL131C,254
YIL132C,448
YIL136W,11
YIL140W,491
YIL144W,200
YIL145C,541
YIL146C,595
YIL150C,312
YIL153W,305
YIL155C,463
YIL156W,596
YIL157C,597
YIL158W,351
YIL159W,4
YIL162W,252
YIL163C,598
YIL167W,599
YIL169C,254
YIL170W,524
YIL171W,38
YIL172C,38
YIL177C,219
YIR006C,597
YIR007W,146
YIR015W,600
YIR017C,467
YIR018W,601
YIR026C,193
YIR029W,356
YIR031C,601
YIR032C,602
YIR033W,305
YIR039C,481
YIR042C,390
YIR043C,361
YJL001W,592
YJL003W,603
YJL009W,588
YJL010C,604
YJL011C,420
YJL015C,311
YJL017W,51
YJL018W,430
YJL019W,157
YJL020C,605
YJL022W,606
YJL023C,361
YJL033W,585
YJL035C,249
YJL036W,607
YJL037W,211
YJL038C,140
YJL039C,188
YJL044C,608
YJL045W,533
YJL046W,552
YJL049W,554
YJL050W,541
YJL051W,609
YJL052W,221
YJL053W,399
YJL059W,596
YJL060W,223
YJL062W,586
YJL063C,592
YJL066C,481
YJL067W,610
YJL069C,306
YJL071W,611
YJL073W,463
YJL074C,148
YJL075C,588
YJL076W,561
YJL077C,561
YJL078C,510
